siren,siret,denominationUniteLegale,denominationUsuelle1UniteLegale,activitePrincipaleUniteLegale,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,indiceRepetitionDernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,Adresse pr‚cise
828797159,82879715900047,,,62.02A,213 B,213,,,,RUE,DU BOURDON DES PELERINS,24450,SAINT-PIERRE-DE-FRUGIE,,,24486,,,,,24486xun9g0_B,543965.47,6498963.65,,A,,,62.02A,213 B 213 RUE DU BOURDON DES PELERINS 24450 SAINT-PIERRE-DE-FRUGIE
829338169,82933816900024,TRAJECTOIRE NUMERIQUE,,62.02A,,1328,,,,ROUTE,DU PLATEAU,24540,SAINT-MARCORY,,,24446,,,,,24446fqqg_B,535621.44,6404442.67,,A,,TRAJECTOIRE NUMERIQUE,62.02A,1328 ROUTE DU PLATEAU 24540 SAINT-MARCORY
830325098,83032509800010,ADADAM,,62.02A,,,,,,,LA GUILLARMIE,24260,CAMPAGNE,,,24076,,,,,24076vz0zjk_B,541059.41081734,6424927.790518823,,A,,,62.02A, LA GUILLARMIE 24260 CAMPAGNE
831993092,83199309200012,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PLAZAC,,[ND],24330,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, PLAZAC
834756801,83475680100033,COMPASS TELECOM SARL,,62.02A,,26,,,,RUE,DU COLOMBIER,24800,THIVIERS,,,24551,,,,,245510445_B,537308.1866950227,6481142.800492142,,A,,,62.02A,26 RUE DU COLOMBIER 24800 THIVIERS
837834746,83783474600021,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],CARSAC-AILLAC,,[ND],24082,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, CARSAC-AILLAC
837984319,83798431900017,,,62.02A,,,,,,,FARGUE DE CAZE,24480,BOUILLAC,,,24052,,,,,24052B015_C,,,,A,,,62.02A, FARGUE DE CAZE 24480 BOUILLAC
837984673,83798467300017,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],BEAUMONTOIS EN PERIGORD,,[ND],24028,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, BEAUMONTOIS EN PERIGORD
838035632,83803563200010,DESTINATION SUD-OUEST,,62.02A,,,,,,,PLAMONT,24590,SAINT-GENIES,,,24412,,,,,24412B192_C,,,,A,,,62.02A, PLAMONT 24590 SAINT-GENIES
838933588,83893358800025,,,62.02A,,,,,,,LE BOURG,24480,MOLIERES,,,24273,,,,,24273B007_C,,,,A,,,62.02A, LE BOURG 24480 MOLIERES
840910194,84091019400017,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PARCOUL-CHENAUD,,[ND],24316,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, PARCOUL-CHENAUD
842063125,84206312500046,VAULT TEC,,62.02A,LA LAITERIE,538,,,,ROUTE,DES MOULINS,24290,VALOJOULX,,,24563,,,,,245630370_B,553161.0905996934,6437272.3492494095,,A,,,62.02A,LA LAITERIE 538 ROUTE DES MOULINS 24290 VALOJOULX
845100155,84510015500025,DUPRE CONSULTING,,62.02A,,82,,,,,BLANCHIERS,24520,SAINT-NEXANS,,,24472,,,,,,,,,A,,,62.02A,82 BLANCHIERS 24520 SAINT-NEXANS
845342120,84534212000027,,,62.02A,,10,,,,RUE,DES JARDINS,24460,AGONAC,,,24002,,,,,240020094_B,523642.46,6468323.63,,A,,,62.02A,10 RUE DES JARDINS 24460 AGONAC
850029026,85002902600018,,,62.02A,,16,T,,,ROUTE,DES COLYS,24460,CHATEAU-L'EVEQUE,,,24115,,,,,241150131_B,517784.58946159796,6462585.539053983,,A,NUMERIQ'HOME,,62.02A,"16, T ROUTE DES COLYS 24460 CHATEAU-L'EVEQUE"
850794918,85079491800027,ZAYIN CONSULTING,,62.02A,,1030,,,,ROUTE,DES FERMES,24380,FOULEIX,,,24190,,,,,241900180_B,517858.3910209837,6433151.749271954,,A,,,62.02A,1030 ROUTE DES FERMES 24380 FOULEIX
851477588,85147758800020,,,62.02A,,727,,,,ROUTE,PABLO PICASSO,24220,VEZAC,,,24577,,,,,245770860_B,556143.9550587139,6416555.930542617,,A,,GR-TECH,62.02A,727 ROUTE PABLO PICASSO 24220 VEZAC
879864684,87986468400029,COUTELLECPRO,,62.02A,,31,,,,RUE,ROGER RANOUX,24750,BOULAZAC ISLE MANOIRE,,,24053,,,,,240531638_B,526909.59,6456097.27,,A,MONASSISTANTNUMERIQUE.COM,MAN PERIGUEUX,62.02A,31 RUE ROGER RANOUX 24750 BOULAZAC ISLE MANOIRE
883023624,88302362400025,MALM,,62.02A,,106,,,,ROUTE,DE BONARME,24480,URVAL,,,24560,,,,,245600050_B,537929.2182598423,6414574.1340070665,,A,,,62.02A,106 ROUTE DE BONARME 24480 URVAL
883364515,88336451500022,DJT CONSEIL,,62.02A,LIEU-DIT LES PARCS,470,,,,ROUTE,DES LIBELLULES,24450,MIALET,,,24269,,,,,24269lkb9_B,535401.56,6494987.48,,A,DJT CONSEIL,DJT CONSEIL,62.02A,LIEU-DIT LES PARCS 470 ROUTE DES LIBELLULES 24450 MIALET
884023193,88402319300011,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-PIERRE-D'EYRAUD,,[ND],24487,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, SAINT-PIERRE-D'EYRAUD
887702710,88770271000013,,,62.02A,,98,,,,PLACE,DES TEMPLIERS,24290,SERGEAC,,,24531,,,,,245310680_B,550774.8852433502,6435522.9477195665,,A,,,62.02A,98 PLACE DES TEMPLIERS 24290 SERGEAC
888917176,88891717600016,,,62.02A,,15,,,,CHEMIN,DES CRETES,24100,BERGERAC,,,24037,,,,,240371349_B,500540.70696231385,6423462.139960222,,A,,,62.02A,15 CHEMIN DES CRETES 24100 BERGERAC
889711412,88971141200011,,,62.02A,,,,,,,LES NAVAILLES,24240,MONESTIER,,,24276,,,,,24276B073_C,,,,A,,,62.02A, LES NAVAILLES 24240 MONESTIER
890048168,89004816800011,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PERIGUEUX,,[ND],24322,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, PERIGUEUX
891485179,89148517900024,,,62.02A,,,,,,,LIEU DIT LE TOURON,24590,SAINT-GENIES,,,24412,,,,,,,,,A,,,62.02A, LIEU DIT LE TOURON 24590 SAINT-GENIES
891925646,89192564600020,ADINFO AQUITAINE,,62.02A,,14,,,,PLACE,DES PETITES BOUCHERIES,24100,BERGERAC,,,24037,,,,,240373550_B,501313.7348043868,6420148.126346316,,A,,,62.02A,14 PLACE DES PETITES BOUCHERIES 24100 BERGERAC
892024936,89202493600023,,,62.02A,,200,,,,CHEMIN,DES GRAVELLES,24320,CHAMPAGNE-ET-FONTAINE,,,24097,,,,,240970540_B,490057.31640667527,6484104.223102912,,A,,,62.02A,200 CHEMIN DES GRAVELLES 24320 CHAMPAGNE-ET-FONTAINE
892736489,89273648900014,,,62.02A,LD LA CHABANNE,1402,,,,RTE,LD ST PAUL,24360,CHAMPNIERS-ET-REILHAC,,,24100,,,,,,,,,A,,DIGA NUMERIQUE,62.02A,LD LA CHABANNE 1402 RTE LD ST PAUL 24360 CHAMPNIERS-ET-REILHAC
893746230,89374623000018,,,62.02A,,,,,,,LE BOURG,24270,DUSSAC,,,24158,,,,,24158B021_C,,,,A,,,62.02A, LE BOURG 24270 DUSSAC
893790055,89379005500014,,,62.02A,,17,,,,RUE,SAINT EXUPERY,24100,BERGERAC,,,24037,,,,,240374210_B,500461.01523291203,6419381.354632226,,A,,NABIL DAIF,62.02A,17 RUE SAINT EXUPERY 24100 BERGERAC
894463934,89446393400022,SERVICES ETEXPERTISE EN SYSTEME INFORMATIQUE,,62.02A,,307,,,,RUE,DU DOCTEUR SCHWEITZER,24300,NONTRON,,,24311,,,,,243110356_B,517643.18756976456,6496349.592851238,,A,,SES INFORMATIQUE,62.02A,307 RUE DU DOCTEUR SCHWEITZER 24300 NONTRON
895217271,89521727100017,,,62.02A,TRANCHE,1071,,,,ROUTE,DU MOULIN DE BOUCH,24120,TERRASSON-LAVILLEDIEU,,,24547,,,,,245473050_B,564522.0636279628,6447680.472476274,,A,,BIONTIC,62.02A,TRANCHE 1071 ROUTE DU MOULIN DE BOUCH 24120 TERRASSON-LAVILLEDIEU
899516470,89951647000031,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PAYS DE BELVES,,[ND],24035,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, PAYS DE BELVES
902205418,90220541800012,E-DORDOGNE,,62.02A,,6,,,,AVENUE,DE LA IVEME REPUBLIQUE,24210,THENON,,,24550,,,,,245500070_B,548376.8738902551,6450572.552125384,,A,,E-DORDOGNE,62.02A,6 AVENUE DE LA IVEME REPUBLIQUE 24210 THENON
902546308,90254630800013,GLOBE CODER,,62.02A,,183,,,,AVENUE,WINSTON CHURCHILL,24660,COULOUNIEIX-CHAMIERS,,,24138,,,,,241380293_B,518565.250818743,6455076.908282838,,A,,,62.02A,183 AVENUE WINSTON CHURCHILL 24660 COULOUNIEIX-CHAMIERS
903618288,90361828800018,BE IN BI,,62.02A,MARSANEIX,1729,,,,RTE,DU PUY,24380,SANILHAC,,,24312,,,,,,,,,A,,,62.02A,MARSANEIX 1729 RTE DU PUY 24380 SANILHAC
904191301,90419130100012,,,62.02A,,7,,,,RUE,DU GRAND CAMINEL,24680,GARDONNE,,,24194,,,,,241940019_B,489753.4744991857,6418510.029130071,,A,,FLORIAN RIEUPET,62.02A,7 RUE DU GRAND CAMINEL 24680 GARDONNE
904271897,90427189700012,,,62.02A,,273,,,,RUE,DES FRERES RECLUS,24130,LE FLEIX,,,24182,,,,,241820070_B,482570.9739755618,6423540.96504508,,A,,,62.02A,273 RUE DES FRERES RECLUS 24130 LE FLEIX
905075529,90507552900016,HMB-PE NETWORK CONSULTING,,62.02A,,1270,,,,ROUTE,DE PECANY,24260,SAINT-CHAMASSY,,,24388,,,,,243880800_B,535053.9078733773,6421524.668182203,,A,,,62.02A,1270 ROUTE DE PECANY 24260 SAINT-CHAMASSY
908225063,90822506300027,MORGAN MILET,,62.02A,,2101,,,,ROUTE,BLANCHE,24170,DOISSAT,,,24151,,,,,241510070_B,546202.58,6405982.79,,A,,,62.02A,2101 ROUTE BLANCHE 24170 DOISSAT
908275126,90827512600021,LYNUBIX,,62.02A,,149,,,,ROUTE,DU MOULIN A VENT,24480,LE BUISSON-DE-CADOUIN,,,24068,,,,,24068q8pw_B,535280.11,6417803.11,,A,,LYNUBIX,62.02A,149 ROUTE DU MOULIN A VENT 24480 LE BUISSON-DE-CADOUIN
908322282,90832228200017,MERU IT,,62.02A,,,,,,,L'AUBRESSET,24430,RAZAC-SUR-L'ISLE,,,24350,,,,,24350cqc87r_B,514219.0149598029,6453804.733188906,,A,,,62.02A, L'AUBRESSET 24430 RAZAC-SUR-L'ISLE
909108169,90910816900014,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PERIGUEUX,,[ND],24322,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, PERIGUEUX
909967747,90996774700017,,,62.02A,,38,,,,RUE,DU DOCTEUR SIMOUNET,24100,BERGERAC,,,24037,,,,,240371515_B,501938.6613363249,6420269.374891855,,A,,GDPTIC,62.02A,38 RUE DU DOCTEUR SIMOUNET 24100 BERGERAC
910044890,91004489000028,,,02.10Z,,59,,,,AVENUE,DE LA ROQUE,24100,CREYSSE,,,24145,,,,,241450065_B,506318.22598059836,6419991.451803761,,A,,,62.02A,59 AVENUE DE LA ROQUE 24100 CREYSSE
911753614,91175361400013,GREATSERV',,62.02A,,9,,,,LD,LA MOULINASSE,24490,LA ROCHE-CHALAIS,,,24354,,,,,,,,,A,,GREATSERV',62.02A,9 LD LA MOULINASSE 24490 LA ROCHE-CHALAIS
914316302,91431630200019,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],LE BUISSON-DE-CADOUIN,,[ND],24068,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, LE BUISSON-DE-CADOUIN
915376354,91537635400014,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PERIGUEUX,,[ND],24322,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, PERIGUEUX
917911372,91791137200014,AUDET CONSEIL,,62.02A,,5,,,,RUE,JEANNE ET YVONNE DANIAS,24100,BERGERAC,,,24037,,,,,240372463_B,500472.6727150454,6421590.7338513555,,A,,,62.02A,5 RUE JEANNE ET YVONNE DANIAS 24100 BERGERAC
918273913,91827391300015,,,62.02A,,52,,,,ROUTE,DU MARCHE DE LA FRAISE,24380,VERGT,,,24571,,,,,245710107_B,520997.99317157344,6439390.179401477,,A,,INFO CONSEIL EXPERTISE,62.02A,52 ROUTE DU MARCHE DE LA FRAISE 24380 VERGT
918368556,91836855600018,JAHGUL,,62.02A,,272,,,,ROUTE,DES ECURIES,24540,BIRON,,,24043,,,,,240430190_B,531596.4156242176,6395092.767435557,,A,,,62.02A,272 ROUTE DES ECURIES 24540 BIRON
919417428,91941742800027,,,62.02A,,410,,,,IMPASSE,DU VILLAGE DE CHABAN,24290,SAINT-LEON-SUR-VEZERE,,,24443,,,,,244431040_B,547680.9550516901,6435997.341060591,,A,,,62.02A,410 IMPASSE DU VILLAGE DE CHABAN 24290 SAINT-LEON-SUR-VEZERE
919469338,91946933800017,,,62.02A,,727,,,,CHE,DU PUY D'AIGUILLON,24380,SANILHAC,,,24312,,,,,,,,,A,,VELHER CLOUD CONSULTING,62.02A,727 CHE DU PUY D'AIGUILLON 24380 SANILHAC
919792887,91979288700011,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],COULOUNIEIX CHAMIERS,,[ND],24138,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, COULOUNIEIX CHAMIERS
920404217,92040421700019,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],MEYRALS,,[ND],24268,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, MEYRALS
921221107,92122110700011,,,62.02A,,779,,,,CHEMIN,DES CRETES,24290,LA CHAPELLE-AUBAREIL,,,24106,,,,,241060185_B,556184.3291744909,6438740.676619542,,A,,THIERRY VALISI,62.02A,779 CHEMIN DES CRETES 24290 LA CHAPELLE-AUBAREIL
921991188,92199118800019,,,62.02A,,20,,,,RUE,DE GINTRAC,24430,RAZAC-SUR-L'ISLE,,,24350,,,,,243500031_B,512232.89850003284,6453296.657471687,,A,,FABIEN PREDIGNAC,62.02A,20 RUE DE GINTRAC 24430 RAZAC-SUR-L'ISLE
922432588,92243258800015,HOSTIN TECH,,62.02A,,179,,,,CHE,DE COQUIERE,24220,CASTELS ET BEZENAC,,,24087,,,,,,,,,A,,,62.02A,179 CHE DE COQUIERE 24220 CASTELS ET BEZENAC
922737341,92273734100011,STORIZZI,,62.02A,,14,,,,RUE,EUGENE LEROY,24300,NONTRON,,,24311,,,,,243110412_B,517665.4213094521,6496227.722814993,,A,,,62.02A,14 RUE EUGENE LEROY 24300 NONTRON
925001497,92500149700013,,,62.02A,RUE DU CHATEAU,6,,,,RUE,DU CHATEAU,24240,SAUSSIGNAC,,,24523,,,,,245236lol4b_B,488579.5,6414932.27,,A,,PHOEBE ET FLOYD,62.02A,RUE DU CHATEAU 6 RUE DU CHATEAU 24240 SAUSSIGNAC
928108349,92810834900012,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],BERGERAC,,[ND],24037,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, BERGERAC
929876159,92987615900013,,,62.02A,,34,,,,RUE,LUDOVIC TRARIEUX,24000,PERIGUEUX,,,24322,,,,,243222470_B,520455.6,6457425.78,,A,,TEAM CROSS,62.02A,34 RUE LUDOVIC TRARIEUX 24000 PERIGUEUX
930374087,93037408700029,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PARCOUL-CHENAUD,,[ND],24316,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, PARCOUL-CHENAUD
930513460,93051346000012,BV DEV,,62.02A,,54,,,,IMPASSE,DES ETANGS,24320,CHAMPAGNE-ET-FONTAINE,,,24097,,,,,240970400_B,490173.07,6483619.25,,A,,,62.02A,54 IMPASSE DES ETANGS 24320 CHAMPAGNE-ET-FONTAINE
933497562,93349756200019,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],BERGERAC,,[ND],24037,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, BERGERAC
934530056,93453005600019,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-MARTIAL-DE-VALETTE,,[ND],24451,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, SAINT-MARTIAL-DE-VALETTE
934755273,93475527300018,SINERGIS IT,,62.02A,C/O PARINET INFORMATIQU,3,,,,RUE,BALZAC,24000,PERIGUEUX,,,24322,,,,,243220440_B,520428.51,6456748.37,,A,,,62.02A,C/O PARINET INFORMATIQU 3 RUE BALZAC 24000 PERIGUEUX
935287896,93528789600010,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PAYZAC,,[ND],24320,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, PAYZAC
937640373,93764037300018,ST GROUP,,62.02A,,95,,,,ROUTE,DU STADE,24550,CAMPAGNAC-LES-QUERCY,,,24075,,,,,2407590aq_B,555307.86,6401674.93,,A,,,62.02A,95 ROUTE DU STADE 24550 CAMPAGNAC-LES-QUERCY
938231701,93823170100013,,,62.02A,,2656,,,,ROUTE,DE BREUILH,24660,SANILHAC,,,24312,,,,,24312hdb3_B,522013.71,6443810.93,,A,,,62.02A,2656 ROUTE DE BREUILH 24660 SANILHAC
938622099,93862209900019,,,62.02A,CHEZ AGRIDOR,25,,,,RUE,MILLET,24100,BERGERAC,,,24037,,,,,240373020_B,502052.68,6419080.15,,A,,E-CLOUD SI,62.02A,CHEZ AGRIDOR 25 RUE MILLET 24100 BERGERAC
940003148,94000314800027,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],BERGERAC,,[ND],24037,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, BERGERAC
940480130,94048013000019,WETZEL CONSULTING,,62.02A,,11,,,,RUE,JEAN JAURES,24160,EXCIDEUIL,,,24164,,,,,241640135_B,547260.8,6472719.28,,A,,,62.02A,11 RUE JEAN JAURES 24160 EXCIDEUIL
942882754,94288275400016,PERINOVA,,62.02A,,29,,,,IMPASSE,DES PUITS,24610,SAINT-MEARD-DE-GURCON,,,24461,,,,,24461zlnr_B,476586.03,6428940.31,,A,,,62.02A,29 IMPASSE DES PUITS 24610 SAINT-MEARD-DE-GURCON
943369546,94336954600016,,,62.02A,,36,,,,RUE,DE L'ABBE JEAN SIGALA,24100,BERGERAC,,,24037,,,,,240374426_B,499352.53,6418432.66,,A,,ENSYCORP,62.02A,36 RUE DE L'ABBE JEAN SIGALA 24100 BERGERAC
944488808,94448880800014,,,62.02A,CAPCITES ESPACE ALIENOR,255,,,,RUE,MARTHA DESRUMAUX,24000,PERIGUEUX,,,24322,,,,,243222j8znn_B,519834.19,6456996.61,,A,CSI,CSI,62.02A,CAPCITES ESPACE ALIENOR 255 RUE MARTHA DESRUMAUX 24000 PERIGUEUX
945373413,94537341300018,,,62.02A,,19,,,,PLACE,DU 14 JUILLET,24150,LALINDE,,,24223,,,,,242230160_B,521199.36,6417920.05,,A,,,62.02A,19 PLACE DU 14 JUILLET 24150 LALINDE
947564811,94756481100026,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],LUNAS,,[ND],24246,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, LUNAS
947729786,94772978600022,,,62.02A,,23,,,,RUE,DE LA BOETIE,24100,BERGERAC,,,24037,,,,,240370560_B,501110.1809854283,6420653.461400021,,A,,,62.02A,23 RUE DE LA BOETIE 24100 BERGERAC
951331016,95133101600018,,,62.02A,- APPT 5 -,60,,,,AVENUE,DE LA DORDOGNE,24170,SIORAC-EN-PERIGORD,,,24538,,,,,245380190_B,541103.7577258034,6415916.3409215165,,A,,,62.02A,- APPT 5 - 60 AVENUE DE LA DORDOGNE 24170 SIORAC-EN-PERIGORD
951963339,95196333900027,,,62.02A,,3457,,,,ROUTE,DU BUGUE,24200,SAINT-ANDRE-D'ALLAS,,,24366,,,,,243660095_B,556287.6490952119,6423072.238861133,,A,,,62.02A,3457 ROUTE DU BUGUE 24200 SAINT-ANDRE-D'ALLAS
953268406,95326840600014,DALTEC,,62.02A,,212,,,,ROUTE,DE ROUMEGOUSE,24170,SIORAC-EN-PERIGORD,,,24538,,,,,245380437_B,539120.1235641207,6414182.664155231,,A,,,62.02A,212 ROUTE DE ROUMEGOUSE 24170 SIORAC-EN-PERIGORD
953319738,95331973800019,KAIROS COMPANY,,62.02A,,128,,,,IMPASSE,SOUS LE RUTH,24620,TURSAC,,,24559,,,,,245590830_B,546530.9166558391,6434224.923750563,,A,,,62.02A,128 IMPASSE SOUS LE RUTH 24620 TURSAC
953705506,95370550600012,CODE FILAO,,62.02A,,5,,,,RUE,JUNIEN RABIER,24100,BERGERAC,,,24037,,,,,240372530_B,501432.5114569534,6419948.538485172,,A,,,62.02A,5 RUE JUNIEN RABIER 24100 BERGERAC
978946820,97894682000013,,,62.02A,,46,,,,AVENUE,DU GENERAL DE GAULLE,24660,COULOUNIEIX-CHAMIERS,,,24138,,,,,241380600_B,519285.0553096051,6456922.81903132,,A,,SOCEM,62.02A,46 AVENUE DU GENERAL DE GAULLE 24660 COULOUNIEIX-CHAMIERS
980859953,98085995300013,VEENTEK,,62.02A,,1338,,,,ROUTE,DE LALANDE,24400,ISSAC,,,24211,,,,,242110480_B,500234.5725706338,6437647.233421717,,A,,,62.02A,1338 ROUTE DE LALANDE 24400 ISSAC
982296006,98229600600017,,,62.02A,APT B206,1,,,,ROND-POINT,DU RELAIS,24600,RIBERAC,,,24352,,,,,243527adx_B,491484.38879296335,6465190.4232682735,,A,,,62.02A,APT B206 1 ROND-POINT DU RELAIS 24600 RIBERAC
982345258,98234525800015,ASTER CONSEILS,,62.02A,,162,,,,RUE,DU VILLAGEOU,24110,SAINT-ASTIER,,,24372,,,,,243720428_B,508179.88304537814,6452131.652095889,,A,,,62.02A,162 RUE DU VILLAGEOU 24110 SAINT-ASTIER
982798753,98279875300017,,,62.02A,,3,,,,IMPASSE,DES ACACIAS,24430,RAZAC-SUR-L'ISLE,,,24350,,,,,243500001_B,511809.30359488126,6453999.05401627,,A,,,62.02A,3 IMPASSE DES ACACIAS 24430 RAZAC-SUR-L'ISLE
983060039,98306003900010,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-ANTOINE-DE-BREUILH,,[ND],24370,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, SAINT-ANTOINE-DE-BREUILH
984252718,98425271800023,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PERIGUEUX,,[ND],24322,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, PERIGUEUX
987365814,98736581400019,FASIFORM CONSEIL,,62.02A,,19,B,,,AV,DOLET BLANCHOU,24450,LA COQUILLE,,,24133,,,,,241330035_C,,,,A,,,62.02A,"19, B AV DOLET BLANCHOU 24450 LA COQUILLE"
988071437,98807143700012,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],MONBAZILLAC,,[ND],24274,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, MONBAZILLAC
988379855,98837985500014,NEORTEK,,62.02A,,34,,,,AVENUE,EDOUARD MICHEL,24660,COULOUNIEIX-CHAMIERS,,,24138,,,,,241380470_B,518121.93,6456044.53,,A,,,62.02A,34 AVENUE EDOUARD MICHEL 24660 COULOUNIEIX-CHAMIERS
988522017,98852201700017,PROXIMATECH,,62.02A,,44,,,,ROUTE,DE LA RESISTANCE,24130,PRIGONRIEUX,,,24340,,,,,243400108_B,495286.28,6420271.87,,A,,PROXIMATECH,62.02A,44 ROUTE DE LA RESISTANCE 24130 PRIGONRIEUX
988643748,98864374800011,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],BOUNIAGUES,,[ND],24054,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, BOUNIAGUES
988876819,98887681900018,CEDO,,62.02A,CREVALLEE NORD,320,,,,BOULEVARD,DES SAVEURS,24660,COULOUNIEIX-CHAMIERS,,,24138,,,,,241381512_B,519090.73,6452174.98,,A,,,62.02A,CREVALLEE NORD 320 BOULEVARD DES SAVEURS 24660 COULOUNIEIX-CHAMIERS
990853616,99085361600011,TONAYR,,62.02A,,120,,,,RUE,DE L'EGLISE,24560,COLOMBIER,,,24126,,,,,241260190_B,504328.05,6411454.56,,A,TONAYR,TONAYR,62.02A,120 RUE DE L'EGLISE 24560 COLOMBIER
992227108,99222710800014,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PERIGUEUX,,[ND],24322,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, PERIGUEUX
992649723,99264972300010,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],ISSIGEAC,,[ND],24212,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, ISSIGEAC
993345149,99334514900013,[ND],[ND],62.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-FRONT-D'ALEMPS,,[ND],24408,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],62.02A, SAINT-FRONT-D'ALEMPS
317602464,31760246400057,,,62.02B,,,,,,,PUYMANET,24800,THIVIERS,,,24551,,,,,24551B146_C,,,,A,,,62.02B, PUYMANET 24800 THIVIERS
511778789,51177878900020,MDB.GESCO,,62.02B,,13,,,,RUE,MONTAURIOL,24100,BERGERAC,,,24037,,,,,240373110_B,501006.47350066074,6420318.946557886,,A,RIVALIS,,62.02B,13 RUE MONTAURIOL 24100 BERGERAC
511822157,51182215700018,,,62.02B,,,,,,,LISSAC,24540,MARSALES,,,24257,,,,,24257B027_C,,,,A,,,62.02B, LISSAC 24540 MARSALES
